ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
511901040000,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,2009,51190104,MADRID-WADDINGTON CSD,LYNN ROY,2582 STATE HWY 345,MADRID,3153225746,PK-12,62,0,0,0,0,2,3,16,26,184,0,230,5,2,25,7,5,4,12,1,0,0,1,1
511901040000,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,2010,51190104,MADRID-WADDINGTON CSD,LYNN ROY,2582 STATE HWY 345,MADRID,3153225746,"PK-12, US",60,0,0,0,0,5,8,16,27,157,1,221,4,2,0,11,7,0,12,0,0,0,1,1
511901040000,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,2011,51190104,MADRID-WADDINGTON CSD,LYNN ROY,2582 STATE HWY 345,MADRID,3153225746,PK-12,59,0,0,0,0,4,7,15,25,164,0,216,0,0,14,7,7,0,11,1,0,0,1,1
511901040001,MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL,2009,51190104,MADRID-WADDINGTON CSD,JOSEPH RUDDY,2582 STATE HWY 345,MADRID,3153225746,6-12,28,0,0,0,0,0,0,9,32,123,0,144,4,3,50,7,1,0,0,0,0,0,0,1
511901040001,MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL,2010,51190104,MADRID-WADDINGTON CSD,JOSEPH RUDDY,2582 STATE HWY 345,MADRID,3153225746,"6-12, US",26,0,0,0,0,2,8,9,35,105,1,126,3,2,,14,1,0,0,0,0,0,0,1
511901040001,MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL,2011,51190104,MADRID-WADDINGTON CSD,JOSEPH RUDDY,2582 STATE HWY 345,MADRID,3153225746,6-12,27,0,0,0,0,1,4,8,30,119,0,143,0,0,50,8,1,0,0,0,0,0,0,1
511901040004,MADRID WADDINGTON ELEMENTARY SCHOOL,2009,51190104,MADRID-WADDINGTON CSD,MOLLY PRESSEY,2582 STATE HWY 345,MADRID,3153225634,PK-5,25,0,0,0,0,2,8,6,24,25,0,39,0,0,0,8,0,0,0,0,0,0,1,0
511901040004,MADRID WADDINGTON ELEMENTARY SCHOOL,2010,51190104,MADRID-WADDINGTON CSD,MOLLY PRESSEY,2582 STATE HWY 345,MADRID,3153225634,PK-5,26,0,0,0,0,3,12,6,23,21,0,46,0,0,0,8,0,0,0,0,0,0,1,0
511901040004,MADRID WADDINGTON ELEMENTARY SCHOOL,2011,51190104,MADRID-WADDINGTON CSD,MOLLY PRESSEY,2582 STATE HWY 345,MADRID,3153225634,PK-5,27,0,0,0,0,3,11,6,22,32,0,49,0,0,0,0,0,0,0,0,0,0,1,0
512001060000,MASSENA CENTRAL SCHOOL DISTRICT,2009,51200106,MASSENA CSD,ROGER CLOUGH,84 NIGHTENGALE AVE,MASSENA,3157643700,"PK-12, US",233,2,1,13,6,28,12,27,12,649,5,890,59,7,12,13,31,0,62,0,1,0,5,0
512001060000,MASSENA CENTRAL SCHOOL DISTRICT,2010,51200106,MASSENA CSD,ROGER CLOUGH,84 NIGHTENGALE AVE,MASSENA,3157643700,"PK-12, US",225,1,0,4,2,15,7,25,11,618,1,868,14,2,17,13,52,0,61,0,1,0,5,0
512001060000,MASSENA CENTRAL SCHOOL DISTRICT,2011,51200106,MASSENA CSD,ROGER CLOUGH,84 NIGHTENGALE AVE,MASSENA,3157643700,PK-12,206,1,0,1,0,5,2,24,12,589,0,897,7,1,42,30,35,0,41,0,1,0,5,0
512001060001,JEFFERSON ELEMENTARY SCHOOL,2009,51200106,MASSENA CSD,DUANE RICHARDS,75 BAILEY RD,MASSENA,3157643730,K-6,33,0,0,2,6,4,12,9,27,65,11,89,10,11,30,24,2,0,0,0,0,0,1,0
512001060001,JEFFERSON ELEMENTARY SCHOOL,2010,51200106,MASSENA CSD,DUANE RICHARDS,75 BAILEY RD,MASSENA,3157643730,PK-6,34,0,0,1,3,3,9,9,26,69,0,94,5,5,11,6,2,0,0,0,0,0,1,0
512001060001,JEFFERSON ELEMENTARY SCHOOL,2011,51200106,MASSENA CSD,DUANE RICHARDS,75 BAILEY RD,MASSENA,3157643730,PK-6,34,0,0,0,0,3,9,4,12,64,0,96,0,0,0,32,2,0,0,0,0,0,1,0
512001060004,MADISON ELEMENTARY SCHOOL,2009,51200106,MASSENA CSD,EVELYN FISKE,25 OWL AVE,MASSENA,3157643740,K-6,33,0,0,0,0,6,18,3,9,57,0,86,0,0,0,9,2,0,0,0,0,0,1,0
512001060004,MADISON ELEMENTARY SCHOOL,2010,51200106,MASSENA CSD,SHANNON JORDAN,25 OWL AVE,MASSENA,3157643740,PK-6,35,0,0,0,0,3,9,3,9,73,0,100,0,0,9,3,2,0,0,0,0,0,1,0
512001060004,MADISON ELEMENTARY SCHOOL,2011,51200106,MASSENA CSD,ALAN OLIVER,25 OWL AVE,MASSENA,3157643740,PK-6,30,0,0,0,0,0,0,4,13,58,0,78,0,0,44,43,2,0,0,0,0,0,1,0
512001060005,NIGHTENGALE ELEMENTARY SCHOOL,2009,51200106,MASSENA CSD,MICHELE MEYERS,84 NIGHTENGALE AVE,MASSENA,3157643750,PK-6,34,0,0,2,6,4,12,2,6,60,5,83,10,12,17,18,2,0,0,0,0,0,1,0
512001060005,NIGHTENGALE ELEMENTARY SCHOOL,2010,51200106,MASSENA CSD,SHANNON JORDAN,84 NIGHTENGALE AVE,MASSENA,3157643750,PK-6,34,0,0,1,3,4,12,2,6,61,0,78,1,1,10,6,2,0,0,0,0,0,1,0
512001060005,NIGHTENGALE ELEMENTARY SCHOOL,2011,51200106,MASSENA CSD,SHANNON JORDAN,84 NIGHTENGALE AVE,MASSENA,3157643750,PK-6,31,0,0,0,0,0,0,3,10,54,0,78,0,0,50,35,2,0,0,0,0,0,1,0
512001060008,MASSENA SENIOR HIGH SCHOOL,2009,51200106,MASSENA CSD,ALAN OLIVER,84 NIGHTENGALE AVE,MASSENA,3157643710,"9-12, US",76,1,1,4,5,5,7,9,12,248,2,373,19,5,12,11,0,0,0,0,1,0,1,0
512001060008,MASSENA SENIOR HIGH SCHOOL,2010,51200106,MASSENA CSD,ALAN OLIVER,84 NIGHTENGALE AVE,MASSENA,3157643710,"9-12, US",66,0,0,0,0,2,3,6,9,238,0,342,3,1,31,18,6,0,0,0,1,0,1,0
512001060008,MASSENA SENIOR HIGH SCHOOL,2011,51200106,MASSENA CSD,PATRICK FARRAND,84 NIGHTENGALE AVE,MASSENA,3157643710,9-12,56,1,2,1,2,1,2,8,14,204,0,308,7,2,57,20,5,0,0,0,1,0,1,0
512001060009,J WILLIAM LEARY JUNIOR HIGH SCHOOL,2009,51200106,MASSENA CSD,JESSE COBURN,1 SCHOOL ST,MASSENA,3157643720,7-8,46,1,2,2,4,9,20,4,9,166,2,200,7,4,0,7,5,0,0,0,0,0,1,0
512001060009,J WILLIAM LEARY JUNIOR HIGH SCHOOL,2010,51200106,MASSENA CSD,JESSE COBURN,1 SCHOOL ST,MASSENA,3157643720,7-8,44,1,2,1,2,3,7,5,11,149,4,205,3,1,18,17,6,0,0,0,0,0,1,0
512001060009,J WILLIAM LEARY JUNIOR HIGH SCHOOL,2011,51200106,MASSENA CSD,JESSE COBURN,1 SCHOOL ST,MASSENA,3157643720,7-8,38,0,0,0,0,1,3,5,13,152,1,236,0,0,50,30,3,0,0,0,0,0,1,0
512101040000,MORRISTOWN CENTRAL SCHOOL DISTRICT,2009,51210104,MORRISTOWN CSD,BEVERLY OUDERKIRK,408 GOUVERNEUR ST,MORRISTOWN,3153758814,PK-12,40,1,3,3,8,1,3,8,20,143,4,196,10,5,25,19,5,2,9,0,0,0,1,0
512101040000,MORRISTOWN CENTRAL SCHOOL DISTRICT,2010,51210104,MORRISTOWN CSD,DAVID GLOVER,408 GOUVERNEUR ST,MORRISTOWN,3153758814,"PK-12, UE",39,0,0,0,0,2,5,9,23,135,2,194,5,3,50,13,3,1,7,0,0,0,1,0
512101040000,MORRISTOWN CENTRAL SCHOOL DISTRICT,2011,51210104,MORRISTOWN CSD,DAVID GLOVER,408 GOUVERNEUR ST,MORRISTOWN,3153758814,"PK-12, UE, US",39,0,0,0,0,5,13,11,28,102,0,141,0,0,0,13,3,1,13,0,0,0,1,0
512101040001,MORRISTOWN CENTRAL SCHOOL,2009,51210104,MORRISTOWN CSD,RUTH LINCOLN,408 GOUVERNEUR ST,MORRISTOWN,3153758814,PK-12,35,1,3,3,9,1,3,7,20,134,4,178,10,6,25,19,5,2,0,0,0,0,1,0
512101040001,MORRISTOWN CENTRAL SCHOOL,2010,51210104,MORRISTOWN CSD,RUTH LINCOLN,408 GOUVERNEUR ST,MORRISTOWN,3153758814,"PK-12, UE",34,0,0,0,0,2,6,8,24,128,2,175,5,3,50,14,3,1,0,0,0,0,1,0
512101040001,MORRISTOWN CENTRAL SCHOOL,2011,51210104,MORRISTOWN CSD,RUTH LINCOLN,408 GOUVERNEUR ST,MORRISTOWN,3153758814,"PK-12, UE, US",35,0,0,0,0,5,14,10,29,97,0,130,0,0,0,15,3,1,0,0,0,0,1,0
512201040000,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,2009,51220104,NORWOOD-NORFOLK CSD,ELIZABETH KIRNIE,7852 STATE HWY 56,NORWOOD,3153536631,"PK-12, UE, US",87,0,0,0,0,9,10,5,6,215,0,319,4,1,16,16,9,0,20,0,0,0,3,0
512201040000,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,2010,51220104,NORWOOD-NORFOLK CSD,ELIZABETH KIRNIE,7852 STATE HWY 56,NORWOOD,3153536631,"PK-12, UE, US",89,0,0,2,2,13,15,6,7,260,4,383,15,4,33,31,8,0,19,0,0,0,4,0
512201040000,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,2011,51220104,NORWOOD-NORFOLK CSD,ELIZABETH KIRNIE,7852 STATE HWY 56,NORWOOD,3153536631,"PK-12, UE, US",88,0,0,0,0,9,10,5,6,254,0,382,0,0,25,20,9,1,20,1,0,0,4,0
512201040001,NORWOOD-NORFOLK SCHOOL,2009,51220104,NORWOOD-NORFOLK CSD,ROBIN FETTER,7852 STATE HWY 56,NORWOOD,3153536631,"9-12, US",27,0,0,0,0,3,11,2,7,106,1,136,1,1,33,22,3,0,0,0,0,0,1,0
512201040001,NORWOOD-NORFOLK SCHOOL,2010,51220104,NORWOOD-NORFOLK CSD,ROBIN FETTER,7852 STATE HWY 56,NORWOOD,3153536631,"9-12, US",22,0,0,1,5,3,14,1,5,75,4,127,3,2,25,27,1,0,0,0,0,0,1,0
512201040001,NORWOOD-NORFOLK SCHOOL,2011,51220104,NORWOOD-NORFOLK CSD,ROBIN FETTER,7852 STATE HWY 56,NORWOOD,3153536631,"9-12, US",23,0,0,0,0,2,9,1,4,77,0,124,0,0,20,18,1,1,0,0,0,0,1,0
512201040002,NORWOOD-NORFOLK ELEMENTARY SCHOOL,2009,51220104,NORWOOD-NORFOLK CSD,JOANNE BIGWARFE,7852 STATE HWY 56,NORWOOD,3153536674,"PK-4, UE",28,0,0,0,0,3,11,1,4,36,0,56,1,2,11,19,3,0,0,0,0,0,1,0
512201040002,NORWOOD-NORFOLK ELEMENTARY SCHOOL,2010,51220104,NORWOOD-NORFOLK CSD,JOANNE BIGWARFE,7852 STATE HWY 56,NORWOOD,3153536674,PK-4,27,0,0,0,0,6,22,1,4,27,0,32,0,0,29,25,0,0,0,0,0,0,1,0
512201040002,NORWOOD-NORFOLK ELEMENTARY SCHOOL,2011,51220104,NORWOOD-NORFOLK CSD,JOANNE BIGWARFE,7852 STATE HWY 56,NORWOOD,3153536674,PK-4,26,0,0,0,0,3,12,1,4,27,0,31,0,0,13,7,1,0,0,0,0,0,1,0
512201040003,NORWOOD-NORFOLK MIDDLE SCHOOL,2009,51220104,NORWOOD-NORFOLK CSD,JON SOVAY,7852 STATE HWY 56,NORWOOD,3153536631,"5-8, UE, US",29,0,0,0,0,2,7,2,7,72,0,120,0,0,0,7,1,0,0,0,0,0,1,0
512201040003,NORWOOD-NORFOLK MIDDLE SCHOOL,2010,51220104,NORWOOD-NORFOLK CSD,JON SOVAY,7852 STATE HWY 56,NORWOOD,3153536631,"5-8, UE, US",20,0,0,0,0,2,10,3,15,89,0,104,3,3,50,41,0,0,0,0,0,0,1,0
512201040003,NORWOOD-NORFOLK MIDDLE SCHOOL,2011,51220104,NORWOOD-NORFOLK CSD,JON SOVAY,7852 STATE HWY 56,NORWOOD,3153536631,"5-8, UE, US",20,0,0,0,0,3,15,2,10,84,0,110,0,0,0,20,1,0,0,0,0,0,1,0
512300010000,OGDENSBURG CITY SCHOOL DISTRICT,2009,51230001,OGDENSBURG CITY SD,TIMOTHY VERNSEY,1100 STATE ST,OGDENSBURG,3153930900,"PK-12, UE, US",166,1,1,1,1,9,5,55,33,372,2,556,9,2,14,9,12,1,46,0,1,0,5,0
512300010000,OGDENSBURG CITY SCHOOL DISTRICT,2010,51230001,OGDENSBURG CITY SD,TIMOTHY VERNSEY,1100 STATE ST,OGDENSBURG,3153930900,"PK-12, UE",161,0,0,2,1,7,4,54,34,414,2,574,11,2,6,5,11,0,54,0,1,0,5,0
512300010000,OGDENSBURG CITY SCHOOL DISTRICT,2011,51230001,OGDENSBURG CITY SD,TIMOTHY VERNSEY,1100 STATE ST,OGDENSBURG,3153930900,"PK-12, UE, US",151,0,0,1,1,1,1,53,35,354,1,547,3,1,23,6,7,0,47,0,1,0,5,0
512300010002,JOHN F KENNEDY SCHOOL,2009,51230001,OGDENSBURG CITY SD,SUSAN JACOBS,801-809 PARK ST,OGDENSBURG,3153934264,"PK, 3-6, UE",30,0,0,0,0,2,7,13,43,26,0,48,0,0,25,3,0,0,0,0,0,0,1,0
512300010002,JOHN F KENNEDY SCHOOL,2010,51230001,OGDENSBURG CITY SD,SUSAN JACOBS,801-809 PARK ST,OGDENSBURG,3153934264,"PK, 1-6, UE",29,0,0,0,0,2,7,12,41,26,0,47,0,0,0,7,2,0,0,0,0,0,1,0
512300010002,JOHN F KENNEDY SCHOOL,2011,51230001,OGDENSBURG CITY SD,SUSAN JACOBS,801-809 PARK ST,OGDENSBURG,3153934264,"PK-K, 2-6, UE",28,0,0,0,0,1,4,12,43,24,0,46,0,0,33,3,2,0,0,0,0,0,1,0
512300010003,LINCOLN SCHOOL,2009,51230001,OGDENSBURG CITY SD,PAULA SCOTT,1515 KNOX,OGDENSBURG,3153937836,K-2,13,0,0,0,0,3,23,4,31,13,0,16,0,0,0,15,0,0,0,0,0,0,1,0
512300010003,LINCOLN SCHOOL,2010,51230001,OGDENSBURG CITY SD,PAULA SCOTT,1515 KNOX,OGDENSBURG,3153937836,K-2,13,0,0,0,0,1,8,5,38,13,0,16,1,6,0,0,0,0,0,0,0,0,1,0
512300010003,LINCOLN SCHOOL,2011,51230001,OGDENSBURG CITY SD,PAULA SCOTT,1515 KNOX,OGDENSBURG,3153937836,K-2,13,0,0,0,0,0,0,5,38,13,0,17,0,0,0,0,0,0,0,0,0,0,1,0
512300010004,MADILL SCHOOL,2009,51230001,OGDENSBURG CITY SD,DEBORA HANNAN,800 JEFFERSON AVE,OGDENSBURG,3153937729,"PK-6, UE",24,0,0,0,0,0,0,6,25,38,0,57,0,0,,13,0,1,0,0,0,0,1,0
512300010004,MADILL SCHOOL,2010,51230001,OGDENSBURG CITY SD,DEBORA HANNAN,800 JEFFERSON AVE,OGDENSBURG,3153937729,PK-6,25,0,0,0,0,0,0,7,28,40,0,60,0,0,0,4,0,1,0,0,0,0,1,0
512300010004,MADILL SCHOOL,2011,51230001,OGDENSBURG CITY SD,DEBORA HANNAN,800 JEFFERSON AVE,OGDENSBURG,3153937729,PK-6,24,0,0,0,0,0,0,6,25,33,0,58,0,0,0,4,0,0,0,0,0,0,1,0
512300010005,SHERMAN SCHOOL,2009,51230001,OGDENSBURG CITY SD,PAULA SCOTT,615 FRANKLIN ST,OGDENSBURG,3153936271,K-2,6,0,0,0,0,0,0,0,0,6,0,6,0,0,,0,0,0,0,0,0,0,0,0
512300010005,SHERMAN SCHOOL,2010,51230001,OGDENSBURG CITY SD,PAULA SCOTT,615 FRANKLIN ST,OGDENSBURG,3153936271,K-2,6,0,0,0,0,0,0,0,0,6,0,6,0,0,,0,0,0,0,0,0,0,0,0
512300010005,SHERMAN SCHOOL,2011,51230001,OGDENSBURG CITY SD,PAULA SCOTT,615 FRANKLIN ST,OGDENSBURG,3153936271,K-2,6,0,0,0,0,0,0,0,0,6,0,6,0,0,,0,0,0,0,0,0,0,0,0
512300010009,OGDENSBURG FREE ACADEMY,2009,51230001,OGDENSBURG CITY SD,CYNTHIA CENTOFANTI,1100 STATE ST,OGDENSBURG,3153930900,"7-12, US",80,1,1,1,1,4,5,25,31,261,2,361,9,2,20,10,7,0,0,0,1,0,2,0
512300010009,OGDENSBURG FREE ACADEMY,2010,51230001,OGDENSBURG CITY SD,CYNTHIA CENTOFANTI,1100 STATE ST,OGDENSBURG,3153930900,7-12,76,0,0,2,3,4,5,24,32,298,3,375,10,3,0,5,8,0,0,0,1,0,2,0
512300010009,OGDENSBURG FREE ACADEMY,2011,51230001,OGDENSBURG CITY SD,CYNTHIA CENTOFANTI,1100 STATE ST,OGDENSBURG,3153930900,"7-12, US",70,0,0,1,1,0,0,26,37,245,1,362,3,1,33,8,5,0,0,0,1,0,2,0
512404040000,HEUVELTON CENTRAL SCHOOL DISTRICT,2009,51240404,HEUVELTON CSD,SUSAN TODD,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,49,0,0,0,0,6,12,6,12,153,0,202,2,1,14,15,4,0,5,0,0,0,2,0
512404040000,HEUVELTON CENTRAL SCHOOL DISTRICT,2010,51240404,HEUVELTON CSD,SUSAN TODD,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,49,0,0,1,2,6,12,4,8,164,1,220,5,2,0,8,4,0,8,0,0,0,2,0
512404040000,HEUVELTON CENTRAL SCHOOL DISTRICT,2011,51240404,HEUVELTON CSD,SUSAN TODD,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,48,1,2,2,4,3,6,5,10,148,5,210,8,4,0,12,4,0,8,0,0,0,2,0
512404040001,HEUVELTON CENTRAL SCHOOL,2009,51240404,HEUVELTON CSD,MICHAEL WARDEN,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,49,0,0,0,0,6,12,6,12,153,0,202,2,1,14,15,4,1,0,0,0,0,1,1
512404040001,HEUVELTON CENTRAL SCHOOL,2010,51240404,HEUVELTON CSD,MICHAEL WARDEN,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,49,0,0,1,2,6,12,4,8,164,1,220,5,2,0,8,4,0,0,0,0,0,2,0
512404040001,HEUVELTON CENTRAL SCHOOL,2011,51240404,HEUVELTON CSD,MICHAEL WARDEN,87 WASHINGTON ST,HEUVELTON,3153442414,PK-12,48,1,2,2,4,3,6,5,10,148,5,210,8,4,0,12,4,0,0,0,0,0,2,0
512501040000,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,2009,51250104,PARISHVILLE-HOPKINTON CSD,THOMAS BURNS,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-12,44,0,0,0,0,1,2,8,18,114,1,148,3,2,0,2,4,0,6,2,0,0,1,0
512501040000,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,2010,51250104,PARISHVILLE-HOPKINTON CSD,DARIN SAIFF,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-12,45,0,0,0,0,3,7,7,16,109,0,156,3,2,0,2,4,0,7,2,0,0,1,0
512501040000,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,2011,51250104,PARISHVILLE-HOPKINTON CSD,DARIN SAIFF,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-12,45,0,0,0,0,3,7,7,16,112,0,159,0,0,0,13,4,0,8,2,0,0,1,0
512501040002,PARISHVILLE-HOPKINTON ELEMENTARY SCHOOL,2009,51250104,PARISHVILLE-HOPKINTON CSD,PAMELA CLAUS,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-6,18,0,0,0,0,1,6,3,17,20,0,33,0,0,,0,1,0,0,0,0,0,0,0
512501040002,PARISHVILLE-HOPKINTON ELEMENTARY SCHOOL,2010,51250104,PARISHVILLE-HOPKINTON CSD,PAMELA CLAUS,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-6,18,0,0,0,0,3,17,2,11,21,0,33,0,0,0,6,0,0,0,0,0,0,0,0
512501040002,PARISHVILLE-HOPKINTON ELEMENTARY SCHOOL,2011,51250104,PARISHVILLE-HOPKINTON CSD,BROOKE REID,12 COUNTY RT 47,PARISHVILLE,3152654642,PK-6,18,0,0,0,0,2,11,2,11,21,0,35,0,0,0,17,0,0,0,0,0,0,0,0
512501040004,PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL,2009,51250104,PARISHVILLE-HOPKINTON CSD,DARIN SAIFF,12 COUNTY RT 47,PARISHVILLE,3152654642,7-12,19,0,0,0,0,0,0,5,26,65,2,81,3,4,0,0,1,0,0,0,0,0,1,0
512501040004,PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL,2010,51250104,PARISHVILLE-HOPKINTON CSD,MICHAEL FELLION,12 COUNTY RT 47,PARISHVILLE,3152654642,7-12,20,0,0,0,0,0,0,5,25,63,0,89,3,3,0,0,1,0,0,0,0,0,1,0
512501040004,PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL,2011,51250104,PARISHVILLE-HOPKINTON CSD,MICHAEL FELLION,12 COUNTY RT 47,PARISHVILLE,3152654642,7-12,20,0,0,0,0,1,5,4,20,63,0,91,0,0,0,10,1,0,0,0,0,0,1,0
512902060000,POTSDAM CENTRAL SCHOOL DISTRICT,2009,51290206,POTSDAM CSD,PATRICK BRADY,29 LEROY ST,POTSDAM,3152652000,PK-12,118,1,1,3,3,3,3,33,28,341,2,450,12,3,10,10,8,1,48,1,0,0,3,0
512902060000,POTSDAM CENTRAL SCHOOL DISTRICT,2010,51290206,POTSDAM CSD,PATRICK BRADY,29 LEROY ST,POTSDAM,3152652000,"PK-12, UE, US",118,1,1,1,1,4,3,35,30,333,1,452,5,1,18,8,13,1,38,1,0,0,3,0
512902060000,POTSDAM CENTRAL SCHOOL DISTRICT,2011,51290206,POTSDAM CSD,PATRICK BRADY,29 LEROY ST,POTSDAM,3152652000,"PK-12, UE, US",112,0,0,1,1,1,1,33,29,288,0,403,1,0,18,15,14,0,40,0,0,0,3,0
512902060002,LAWRENCE AVENUE ELEMENTARY SCHOOL,2009,51290206,POTSDAM CSD,LARRY JENNE,29 LEROY ST,POTSDAM,3152652000,PK-4,39,0,0,1,3,0,0,5,13,49,2,76,1,1,0,5,2,0,0,0,0,0,1,0
512902060002,LAWRENCE AVENUE ELEMENTARY SCHOOL,2010,51290206,POTSDAM CSD,LARRY JENNE,29 LEROY ST,POTSDAM,3152652000,PK-4,39,0,0,0,0,1,3,4,10,57,0,85,0,0,0,5,2,0,0,0,0,0,1,0
512902060002,LAWRENCE AVENUE ELEMENTARY SCHOOL,2011,51290206,POTSDAM CSD,LARRY JENNE,29 LEROY ST,POTSDAM,3152652000,PK-4,37,0,0,1,3,0,0,4,11,41,2,61,1,2,67,15,2,0,0,0,0,0,1,0
512902060003,POTSDAM SENIOR HIGH SCHOOL,2009,51290206,POTSDAM CSD,JOANN CHAMBERS,29 LEROY ST,POTSDAM,3152652000,9-12,38,1,3,2,5,2,5,12,32,148,4,188,11,6,0,15,3,1,0,0,0,0,1,0
512902060003,POTSDAM SENIOR HIGH SCHOOL,2010,51290206,POTSDAM CSD,JOANN CHAMBERS,29 LEROY ST,POTSDAM,3152652000,"9-12, US",40,1,3,1,3,2,5,15,38,143,3,195,5,3,25,11,3,0,0,0,0,0,1,0
512902060003,POTSDAM SENIOR HIGH SCHOOL,2011,51290206,POTSDAM CSD,JOANN CHAMBERS,29 LEROY ST,POTSDAM,3152652000,"9-12, US",35,0,0,0,0,1,3,14,40,110,0,164,0,0,0,15,4,0,0,0,0,0,1,0
512902060004,A A KINGSTON MIDDLE SCHOOL,2009,51290206,POTSDAM CSD,JAMES CRUIKSHANK,29 LEROY ST,POTSDAM,3152652000,5-8,35,0,0,0,0,1,3,14,40,121,0,157,0,0,50,6,2,0,0,0,0,0,1,0
512902060004,A A KINGSTON MIDDLE SCHOOL,2010,51290206,POTSDAM CSD,JAMES CRUIKSHANK,29 LEROY ST,POTSDAM,3152652000,"5-8, UE",32,0,0,0,0,0,0,13,41,116,0,146,0,0,33,11,2,0,0,0,0,0,1,0
512902060004,A A KINGSTON MIDDLE SCHOOL,2011,51290206,POTSDAM CSD,JAMES CRUIKSHANK,29 LEROY ST,POTSDAM,3152652000,"5-8, UE",28,0,0,0,0,0,0,11,39,96,0,123,0,0,0,19,2,0,0,0,0,0,1,0
513102040000,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,2009,51310204,EDWARDS-KNOX CSD,WILLIAM CARTWRIGHT,2512 COUNTY HWY 24,RUSSELL,3155628130,"PK-12, UE, US",60,0,0,2,3,7,12,4,7,169,2,206,9,4,17,12,5,0,17,0,0,0,2,0
513102040000,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,2010,51310204,EDWARDS-KNOX CSD,SUZANNE KELLY,2512 COUNTY HWY 24,RUSSELL,3155628130,"PK-12, UE, US",60,0,0,0,0,7,12,6,10,179,0,235,5,2,10,13,6,0,18,0,0,0,2,0
513102040000,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,2011,51310204,EDWARDS-KNOX CSD,SUZANNE KELLY,2512 COUNTY HWY 24,RUSSELL,3155628130,"PK-12, UE, US",58,0,0,0,0,4,7,7,12,156,0,243,0,0,20,8,5,1,21,0,0,0,2,0
513102040001,EDWARDS-KNOX ELEMENTARY SCHOOL,2009,51310204,EDWARDS-KNOX CSD,SUZANNE KELLY,2512 COUNTY HWY 24,RUSSELL,3155628132,"PK-6, UE",28,0,0,0,0,3,11,1,4,51,0,63,1,2,0,15,4,0,0,0,0,0,1,0
513102040001,EDWARDS-KNOX ELEMENTARY SCHOOL,2010,51310204,EDWARDS-KNOX CSD,RONALD BURKE,2512 COUNTY HWY 24,RUSSELL,3155628132,"PK-6, UE",29,0,0,0,0,3,10,1,3,55,0,65,2,3,0,4,4,0,0,0,0,0,1,0
513102040001,EDWARDS-KNOX ELEMENTARY SCHOOL,2011,51310204,EDWARDS-KNOX CSD,RONALD BURKE,2512 COUNTY HWY 24,RUSSELL,3155628132,"PK-6, UE",28,0,0,0,0,2,7,1,4,47,0,68,0,0,0,10,10,1,0,0,0,0,1,0
513102040002,EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL,2009,51310204,EDWARDS-KNOX CSD,JEFF DAVIS,2512 COUNTY HWY 24,RUSSELL,3155628131,"7-12, US",32,0,0,2,6,4,13,3,9,118,3,143,8,6,25,10,1,0,0,0,0,0,1,0
