NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,,CONDITION
3.62712E+11,3627120,SODUS JR/SR HIGH SCHOOL,36,54 MILL ST EXT,SODUS,NY,14551,36,36117,Wayne County,32,43.229227,-77.062384,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3624,36130,36054,2021-2022,,
3.62712E+11,3627120,SODUS ELEMENTARY SCHOOL,36,6264 RT 88,SODUS,NY,14551,36,36117,Wayne County,41,43.227553,-77.066046,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3624,36130,36054,2021-2022,,
3.62712E+11,3627120,SODUS INTERMEDIATE SCHOOL,36,54 MILL ST EXT,SODUS,NY,14551,36,36117,Wayne County,32,43.229227,-77.062384,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3624,36130,36054,2021-2022,,
3.62715E+11,3627150,SOLVAY ELEMENTARY SCHOOL,36,701 WOODS RD,SOLVAY,NY,13209,36,36067,Onondaga County,21,43.0577,-76.2084,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36129,36050,2021-2022,,
3.62715E+11,3627150,SOLVAY HIGH SCHOOL,36,600 GERTRUDE AVE,SOLVAY,NY,13209,36,36067,Onondaga County,21,43.058,-76.2155,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36129,36050,2021-2022,,
3.62715E+11,3627150,SOLVAY MIDDLE SCHOOL,36,299 BURY DR,SYRACUSE,NY,13209,36,36067,Onondaga County,21,43.092756,-76.249993,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36129,36050,2021-2022,,
3.62718E+11,3627180,PRIMROSE SCHOOL,36,110 PRIMROSE ST,LINCOLNDALE,NY,10540,36,36119,Westchester County,21,41.309831,-73.715331,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36040,2021-2022,,
3.62718E+11,3627180,SOMERS INTERMEDIATE SCHOOL,36,240 RT 202,SOMERS,NY,10589,36,36119,Westchester County,41,41.325312,-73.697201,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36040,2021-2022,,
3.62718E+11,3627180,SOMERS MIDDLE SCHOOL,36,250 RT 202,SOMERS,NY,10589,36,36119,Westchester County,21,41.326363,-73.694608,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36040,2021-2022,,
3.62718E+11,3627180,SOMERS SENIOR HIGH SCHOOL,36,120 PRIMROSE ST,LINCOLNDALE,NY,10540,36,36119,Westchester County,21,41.312,-73.71431,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36040,2021-2022,,
3.62721E+11,3627210,COLONIE CENTRAL HIGH SCHOOL,36,1 RAIDER BLVD,ALBANY,NY,12205,36,36001,Albany County,21,42.7089,-73.8083,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,SAND CREEK MIDDLE SCHOOL,36,329 SAND CREEK RD,ALBANY,NY,12205,36,36001,Albany County,21,42.7067,-73.7995,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,SHAKER ROAD ELEMENTARY SCHOOL,36,512 ALBANY SHAKER RD,ALBANY,NY,12211,36,36001,Albany County,21,42.7098,-73.7833,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,VEEDER ELEMENTARY SCHOOL,36,25 VEEDER DR,ALBANY,NY,12205,36,36001,Albany County,21,42.754818,-73.864089,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,LISHA KILL MIDDLE SCHOOL,36,68 WATERMAN AVE,ALBANY,NY,12205,36,36001,Albany County,21,42.7487,-73.8579,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,FOREST PARK ELEMENTARY SCHOOL,36,100 FOREST DR,ALBANY,NY,12205,36,36001,Albany County,21,42.7204,-73.8236,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,ROESSLEVILLE SCHOOL,36,100 CALIFORNIA AVE,ALBANY,NY,12205,36,36001,Albany County,21,42.7053,-73.8131,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62721E+11,3627210,SADDLEWOOD ELEMENTARY SCHOOL,36,100 LORALEE DR,ALBANY,NY,12205,36,36001,Albany County,21,42.7313,-73.8384,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36110,36044,2021-2022,,
3.62724E+11,3627240,BALLARD ELEMENTARY SCHOOL,36,300 BALLARD RD,WILTON,NY,12866,36,36091,Saratoga County,41,43.1783,-73.7351,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.62724E+11,3627240,HARRISON AVENUE ELEMENTARY SCHOOL,36,76 HARRISON AVE,SOUTH GLENS FALLS,NY,12803,36,36119,Westchester County,21,40.978322,-73.71443,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36093,36037,2021-2022,,
3.62724E+11,3627240,MOREAU ELEMENTARY SCHOOL,36,76 BLUEBIRD RD,SOUTH GLENS FALLS,NY,12803,36,36091,Saratoga County,41,43.2741,-73.6316,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.62724E+11,3627240,OLIVER W WINCH MIDDLE SCHOOL,36,99 HUDSON ST,SOUTH GLENS FALLS,NY,12803,36,36091,Saratoga County,23,43.2977,-73.6313,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.62724E+11,3627240,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,36,42 MERRITT RD,SOUTH GLENS FALLS,NY,12803,36,36091,Saratoga County,23,43.2797,-73.6549,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.62724E+11,3627240,TANGLEWOOD ELEMENTARY SCHOOL,36,60 TANGLEWOOD DR,SOUTH GLENS FALLS,NY,12803,36,36091,Saratoga County,23,43.2811,-73.6613,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.6273E+11,3627300,BIRCHWOOD INTERMEDIATE SCHOOL,36,121 WOLF HILL RD,MELVILLE,NY,11747,36,36103,Suffolk County,21,40.8132,-73.401,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.6273E+11,3627300,COUNTRYWOOD PRIMARY CENTER,36,499 OLD COUNTRY RD,HUNTINGTON STATION,NY,11746,36,36103,Suffolk County,21,40.8161,-73.3809,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.6273E+11,3627300,HENRY L STIMSON MIDDLE SCHOOL,36,401 OAKWOOD RD,HUNTINGTON STATION,NY,11746,36,36103,Suffolk County,21,40.8342,-73.4294,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.6273E+11,3627300,MAPLEWOOD INTERMEDIATE SCHOOL,36,19 SCHOOL LN,HUNTINGTON STATION,NY,11746,36,36103,Suffolk County,21,40.8423,-73.3785,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.6273E+11,3627300,OAKWOOD PRIMARY CENTER,36,264 W 22ND ST,HUNTINGTON,NY,11743,36,36103,Suffolk County,21,40.8332,-73.4361,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.6273E+11,3627300,WALT WHITMAN HIGH SCHOOL,36,301 W HILLS RD,HUNTINGTON STATION,NY,11746,36,36103,Suffolk County,21,40.8277,-73.4251,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.6273E+11,3627300,SILAS WOOD 6TH GRADE CENTER,36,23 HARDING PL,HUNTINGTON STATION,NY,11746,36,36103,Suffolk County,21,40.834064,-73.403663,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36010,36005,2021-2022,,
3.62733E+11,3627330,SOUTH KORTRIGHT CENTRAL SCHOOL,36,58200 STATE HWY 10,SOUTH KORTRIGHT,NY,13842,36,36025,Delaware County,43,42.352,-74.6981,N,N,0,N,N,N,N,3619,36102,36051,2021-2022,,
3.62736E+11,3627360,SOUTH LEWIS MIDDLE SCHOOL,36,4264 EAST RD,TURIN,NY,13473,36,36049,Lewis County,42,43.636195,-75.394423,N,N,0,N,N,N,N,3621,36117,36047,2021-2022,,
3.62736E+11,3627360,GLENFIELD ELEMENTARY SCHOOL,36,5960 MAIN ST,GLENFIELD,NY,13343,36,36049,Lewis County,42,43.7083,-75.4037,N,N,0,N,N,N,N,3621,36117,36047,2021-2022,,
3.62736E+11,3627360,PORT LEYDEN ELEMENTARY SCHOOL,36,3336 LINCOLN ST,PORT LEYDEN,NY,13433,36,36049,Lewis County,43,43.5839,-75.3423,N,N,0,N,N,N,N,3621,36117,36047,2021-2022,,
3.62736E+11,3627360,SOUTH LEWIS HIGH SCHOOL,36,4264 EAST RD,TURIN,NY,13473,36,36049,Lewis County,42,43.636195,-75.394423,N,N,0,N,N,N,N,3621,36117,36047,2021-2022,,
3.62736E+11,3627360,SOUTH LEWIS ELEMENTARY SCHOOL,36,4264 EAST RD,TURIN,NY,13473,36,36049,Lewis County,42,43.636195,-75.394423,N,N,0,N,N,N,N,3621,36117,36047,2021-2022,,
3.62745E+11,3627450,SOUTH ORANGETOWN MIDDLE SCHOOL,36,160 VAN WYCK RD,BLAUVELT,NY,10913,36,36087,Rockland County,21,41.062,-73.9691,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62745E+11,3627450,TAPPAN ZEE HIGH SCHOOL,36,15 DUTCH HILL RD,ORANGEBURG,NY,10962,36,36087,Rockland County,21,41.0491,-73.9542,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62745E+11,3627450,WILLIAM O SCHAEFER ELEMENTARY SCHOOL,36,140 LESTER DR,TAPPAN,NY,10983,36,36087,Rockland County,21,41.029795,-73.957615,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62745E+11,3627450,COTTAGE LANE ELEMENTARY SCHOOL,36,120 COTTAGE LN,BLAUVELT,NY,10913,36,36087,Rockland County,21,41.0663,-73.9552,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62754E+11,3627540,SOUTHAMPTON ELEMENTARY SCHOOL,36,30 PINE ST,SOUTHAMPTON,NY,11968,36,36103,Suffolk County,21,40.8869,-72.3864,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2021-2022,,
3.62754E+11,3627540,SOUTHAMPTON INTERMEDIATE SCHOOL,36,70 LELAND LN,SOUTHAMPTON,NY,11968,36,36103,Suffolk County,21,40.8909,-72.3779,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2021-2022,,
3.62754E+11,3627540,SOUTHAMPTON HIGH SCHOOL,36,141 NARROW LN,SOUTHAMPTON,NY,11968,36,36103,Suffolk County,21,40.8905,-72.3751,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2021-2022,,
3.62757E+11,3627570,SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL,36,2384 RT 34B,AURORA,NY,13026,36,36011,Cayuga County,42,42.734274,-76.615569,12180,"Auburn, NY",2,532,"Syracuse-Auburn, NY",N,N,3624,36126,36054,2021-2022,,
3.62757E+11,3627570,SOUTHERN CAYUGA ELEMENTARY SCHOOL,36,2384 RT 34B,AURORA,NY,13026,36,36011,Cayuga County,42,42.734274,-76.615569,12180,"Auburn, NY",2,532,"Syracuse-Auburn, NY",N,N,3624,36126,36054,2021-2022,,
3.62762E+11,3627620,SOUTHOLD ELEMENTARY SCHOOL,36,420 OAKLAWN AVE,SOUTHOLD,NY,11971,36,36103,Suffolk County,31,41.0585,-72.4299,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36002,36001,2021-2022,,
3.62762E+11,3627620,SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL,36,420 OAKLAWN AVE,SOUTHOLD,NY,11971,36,36103,Suffolk County,31,41.0605,-72.4322,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36002,36001,2021-2022,,
3.62766E+11,3627660,SOUTHWESTERN MIDDLE SCHOOL,36,600 HUNT RD W,JAMESTOWN,NY,14701,36,36013,Chautauqua County,32,42.0913,-79.2915,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2021-2022,,
3.62766E+11,3627660,SOUTHWESTERN SENIOR HIGH SCHOOL,36,600 HUNT RD W,JAMESTOWN,NY,14701,36,36013,Chautauqua County,32,42.0912,-79.292,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2021-2022,,
3.62766E+11,3627660,SOUTHWESTERN ELEMENTARY SCHOOL,36,600 HUNT RD W,JAMESTOWN,NY,14701,36,36013,Chautauqua County,32,42.0928,-79.2873,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2021-2022,,
3.62775E+11,3627750,SPENCER-VAN ETTEN MIDDLE SCHOOL,36,1 CENTER ST,SPENCER,NY,14883,36,36107,Tioga County,42,42.2134,-76.4959,13780,"Binghamton, NY",1,N,N,N,N,3623,36124,36052,2021-2022,,
3.62775E+11,3627750,SPENCER-VAN ETTEN HIGH SCHOOL,36,16 DARTTS CROSSROAD,SPENCER,NY,14883,36,36107,Tioga County,42,42.2041,-76.5221,13780,"Binghamton, NY",1,N,N,N,N,3623,36124,36052,2021-2022,,
3.62775E+11,3627750,SPENCER-VAN ETTEN ELEMENTARY SCHOOL,36,7 LANGFORD ST,VAN ETTEN,NY,14889,36,36015,Chemung County,42,42.1996,-76.5559,21300,"Elmira, NY",1,236,"Elmira-Corning, NY",N,N,3623,36132,36058,2021-2022,,
3.62778E+11,3627780,A M COSGROVE MIDDLE SCHOOL,36,2749 SPENCERPORT RD,SPENCERPORT,NY,14559,36,36055,Monroe County,21,43.186512,-77.785182,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36062,2021-2022,,
3.62778E+11,3627780,SPENCERPORT HIGH SCHOOL,36,2707 SPENCERPORT RD,SPENCERPORT,NY,14559,36,36055,Monroe County,21,43.185786,-77.782303,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36062,2021-2022,,
3.62778E+11,3627780,LEO BERNABI SCHOOL,36,1 BERNABI RD,SPENCERPORT,NY,14559,36,36055,Monroe County,21,43.185008,-77.791705,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36062,2021-2022,,
3.62778E+11,3627780,TERRY TAYLOR ELEMENTARY SCHOOL,36,399 OGDEN PARMA TOWN LINE RD,SPENCERPORT,NY,14559,36,36055,Monroe County,41,43.202606,-77.794767,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36062,2021-2022,,
3.62778E+11,3627780,WILLIAM C MUNN SCHOOL,36,2333 MANITOU RD,SPENCERPORT,NY,14559,36,36055,Monroe County,21,43.17705,-77.755339,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36062,2021-2022,,
3.62778E+11,3627780,CANAL VIEW ELEMENTARY SCHOOL,36,1 RANGER RD,SPENCERPORT,NY,14559,36,36055,Monroe County,21,43.184556,-77.78869,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36062,2021-2022,,
3.62781E+11,3627810,ELDORADO ELEMENTARY SCHOOL,36,5 ELDORADO DR,CHESTNUT RIDGE,NY,10977,36,36087,Rockland County,21,41.087627,-74.04762,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62781E+11,3627810,ELMWOOD ELEMENTARY SCHOOL,36,43 ROBERT PITT DR,MONSEY,NY,10952,36,36087,Rockland County,21,41.112211,-74.066825,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62781E+11,3627810,FLEETWOOD ELEMENTARY SCHOOL,36,22 FLEETWOOD AVE,CHESTNUT RIDGE,NY,10977,36,36087,Rockland County,21,41.073178,-74.057434,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62781E+11,3627810,GRANDVIEW ELEMENTARY SCHOOL,36,151 GRANDVIEW AVE,MONSEY,NY,10952,36,36087,Rockland County,21,41.149431,-74.074944,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36096,36038,2021-2022,,
3.62781E+11,3627810,HEMPSTEAD ELEMENTARY SCHOOL,36,80 BRICK CHURCH RD,SPRING VALLEY,NY,10977,36,36087,Rockland County,21,41.143556,-74.054464,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36096,36038,2021-2022,,
3.62781E+11,3627810,KAKIAT ELEMENTARY SCHOOL,36,465 VIOLA RD,SPRING VALLEY,NY,10977,36,36087,Rockland County,21,41.130094,-74.058828,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36098,36038,2021-2022,,
3.62781E+11,3627810,LIME KILN ELEMENTARY SCHOOL,36,35 LIME KILN RD,SUFFERN,NY,10901,36,36087,Rockland County,21,41.162691,-74.074818,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36098,36038,2021-2022,,
3.62781E+11,3627810,MARGETTS ELEMENTARY SCHOOL,36,25 MARGETTS RD,MONSEY,NY,10952,36,36087,Rockland County,21,41.091982,-74.06921,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62781E+11,3627810,POMONA MIDDLE SCHOOL,36,101 POMONA RD,SUFFERN,NY,10901,36,36087,Rockland County,21,41.166183,-74.052194,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36096,36038,2021-2022,,
3.62781E+11,3627810,RAMAPO HIGH SCHOOL,36,400 VIOLA RD,SPRING VALLEY,NY,10977,36,36087,Rockland County,21,41.135703,-74.062932,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36098,36038,2021-2022,,
3.62781E+11,3627810,CHESTNUT RIDGE MIDDLE SCHOOL,36,892 NY-45,CHESTNUT RIDGE,NY,10977,36,36087,Rockland County,21,41.078204,-74.060278,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62781E+11,3627810,SPRING VALLEY HIGH SCHOOL,36,361 RT 59,SPRING VALLEY,NY,10977,36,36087,Rockland County,21,41.107172,-74.055886,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36097,36038,2021-2022,,
3.62781E+11,3627810,SUMMIT PARK ELEMENTARY SCHOOL,36,925 RT 45,NEW CITY,NY,10956,36,36087,Rockland County,21,41.159499,-74.034465,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36096,36038,2021-2022,,
3.62781E+11,3627810,EAST RAMAPO EARLY CHILDHOOD CENTER AT KAKIAT,36,465 VIOLA RD,SPRING VALLEY,NY,10977,36,36087,Rockland County,21,41.130094,-74.058828,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36098,36038,2021-2022,,
3.6279E+11,3627900,SPRINGS SCHOOL,36,48 SCHOOL ST,EAST HAMPTON,NY,11937,36,36103,Suffolk County,31,41.0175,-72.1556,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2021-2022,,
3.62796E+11,3627960,SAINT LAWRENCE ELEMENTARY SCHOOL,36,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,36,36089,St. Lawrence County,42,44.8059,-74.7646,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36115,36047,2021-2022,,
3.62796E+11,3627960,SAINT LAWRENCE HIGH SCHOOL,36,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,36,36089,St. Lawrence County,42,44.803,-74.7646,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36115,36045,2021-2022,,
3.62796E+11,3627960,ST LAWRENCE MIDDLE SCHOOL,36,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,36,36089,St. Lawrence County,42,44.8022,-74.7636,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36115,36045,2021-2022,,
3.62798E+11,3627980,GREENBURGH ACADEMY,36,108 SHONNARD PL,YONKERS,NY,10703,36,36119,Westchester County,21,40.9505,-73.8862,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36090,36035,2021-2022,,
3.62798E+11,3627980,REACH ACADEMY (THE),36,45 E GAINSBORG AVE,WEST HARRISON,NY,10604,36,36119,Westchester County,21,41.038379,-73.748828,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36093,36037,2021-2022,,
3.62798E+11,3627980,CLARK ACADEMY,36,71 S BROADWAY,DOBBS FERRY,NY,10522,36,36119,Westchester County,21,41.006043,-73.880348,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36092,36035,2021-2022,,
3.62798E+11,3627980,KAPLAN CAREER ACADEMY,36,623 BLOOMING GROVE TURNPIKE,NEW WINDSOR,NY,12553,36,36071,Orange County,21,41.460093,-74.044296,39100,"Poughkeepsie-Newburgh-Middletown, NY",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36099,36039,2021-2022,,
3.62799E+11,3627990,SAINT REGIS FALLS CENTRAL SCHOOL,36,92 N MAIN ST,ST REGIS FALLS,NY,12980,36,36033,Franklin County,43,44.679265,-74.544654,31660,"Malone, NY",2,N,N,N,N,3621,36115,36045,2021-2022,,
3.62802E+11,3628020,STAMFORD CENTRAL SCHOOL,36,1 RIVER ST,STAMFORD,NY,12167,36,36025,Delaware County,43,42.412,-74.6205,N,N,0,N,N,N,N,3619,36102,36051,2021-2022,,
3.62805E+11,3628050,REGAN INTERMEDIATE SCHOOL,36,4363 MAPLETON RD,LOCKPORT,NY,14094,36,36063,Niagara County,41,43.1244,-78.8079,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3627,36146,36062,2021-2022,,
3.62805E+11,3628050,STARPOINT HIGH SCHOOL,36,4363 MAPLETON RD,LOCKPORT,NY,14094,36,36063,Niagara County,41,43.1243,-78.8088,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3627,36146,36062,2021-2022,,
3.62805E+11,3628050,FRICANO PRIMARY SCHOOL,36,4363 MAPLETON RD,LOCKPORT,NY,14094,36,36063,Niagara County,41,43.1252,-78.8047,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3627,36146,36062,2021-2022,,
3.62805E+11,3628050,STARPOINT MIDDLE SCHOOL,36,4363 MAPLETON RD,LOCKPORT,NY,14094,36,36063,Niagara County,41,43.1243,-78.8072,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3627,36146,36062,2021-2022,,
3.62811E+11,3628110,STILLWATER ELEMENTARY SCHOOL,36,1068 HUDSON AVE,STILLWATER,NY,12170,36,36091,Saratoga County,21,42.9478,-73.6385,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.62811E+11,3628110,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,36,1068 HUDSON AVE,STILLWATER,NY,12170,36,36091,Saratoga County,21,42.9486,-73.6414,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36043,2021-2022,,
3.62814E+11,3628140,STOCKBRIDGE VALLEY CENTRAL SCHOOL,36,6011 WILLIAMS RD,MUNNSVILLE,NY,13409,36,36053,Madison County,42,42.9804,-75.5978,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3622,36121,36053,2021-2022,,
3.6282E+11,3628200,ARROWHEAD ELEMENTARY SCHOOL,36,62 ARROWHEAD LN,EAST SETAUKET,NY,11733,36,36103,Suffolk County,21,40.9093,-73.0713,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36004,36002,2021-2022,,
3.6282E+11,3628200,MINNESAUKE ELEMENTARY SCHOOL,36,21 HIGHGATE DR,EAST SETAUKET,NY,11733,36,36103,Suffolk County,21,40.9239,-73.106,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36004,36002,2021-2022,,
